date,rating,review,pcn,surgery
2026-04-24 15:16:23,Very good,"I am very grateful to every practitioner I have had contact with at the surgery and who has looked after my mother. They have been unfailingly supportive, impeccably professional, deeply kind.",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-04-24 20:03:45,Very good,I never have to wait that long to see a doctor and I have found all the doctors in the surgery to be very responsive. I also think the nursing staff are great. I am very satisfied.,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-04-25 07:52:12,Poor,The last doctor I was booked to see is someone who doesn’t see the patient. ,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-25 16:01:41,Very good,"The young (still student) doctor, Lois Clay-Baker was one of the most helpful medical staff who have ever treated me in this practice in the many years I have been registered with the practice.   

In my view if you can keep her she will eventually become the senior partner.  Very impressive intelligent young lady who clearly enjoys the profession she has chosen!

",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-04-26 03:59:57,Good,I arrived a day early for my appointment and the receptionist was very accommodating.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-04-26 08:38:46,Very good,Excellent visit with the doctor I had not met before. She had been briefed by nurse who then joined us. My wounded leg requires regular dressings and antibiotics. Swollen ankle requires attention. Next appointment set for this week. No complaints ,Brompton-Health-PCN,The-Good-Practice
2026-04-26 18:30:40,Neither good nor poor,"I have trouble trying to see same dr within short space of time. I understand u have in excess of 17k patients so it's understandable. 
Staff at reception never give name when answering phone. We don't know who we talking to. When making face to face appointment we get reminders by email or text. When it's a telephonic call no text or email confirmation. Same procedure as face to face but not for all.  ",Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-04-26 20:36:25,Don't know,I haven’t had an experience. I haven’t had a medical appointment lately!,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-04-27 10:02:39,Very good,Very efficient service and empathetic staff.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-04-27 10:32:19,Very good,From reception to seeing tge dictor it was smooth sailing,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 10:33:16,Very good,The doctor answered all my question and wrote the referral i needed,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 10:42:30,Very good,It was a very efficient appointment and the doctor listened to what I had to say,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 10:45:19,Very good,Excellent,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 10:47:08,Good,"Reception as always friendly, supportive, knowledgeable and helpful. Special thanks to Hayley for prompt support and care; exceptional. ",Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 10:51:40,Very good,The staff at Chelsea practice are all so efficient and friendly,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 10:55:17,Very good,"Very friendly front desk team, short time of wanting for my appointment. 
",Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 11:15:00,Very good,Doctor followed up in a caring and diligent manner. ,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 11:15:28,Very good,"I feel my GP is very attentive, careful and concerned with me. ",Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 11:38:16,Very good,Attentive staff,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 11:56:05,Very good,"Great reception team, great doctor . Efficient and warble to answer all questions and kind .",Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 12:07:50,Very good,Because it was all very smooth from first booking to arriving and being well attended and an excellent visit with the GP.,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 12:34:30,Very good,Professional doctor on excellent care,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 12:44:11,Very good,"Timely, efficient and effective ",Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 12:59:32,Very good,Reception staff really nice and Dr May is a big hit with my whole family. ,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 13:43:03,Very good,Always satisfactory service and on time seen.,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 14:04:27,Very good,The doctors are amazing and so are the admin staff!,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 15:24:23,Very good,"On time , spotless and very efficient. Thank you ! ",Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 16:58:30,Very good,Helpful receptionist,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-04-27 17:05:15,Very good,They are so professional and ready to help any time ❤️❤️🙏,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-04-27 18:27:51,Good,"Listen, what is my problem and answer all my question",Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 21:37:41,Very good,The reception always very welcoming and the doctor gave me a lot of time,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-27 21:45:09,Poor,Appointment wasn’t helpful ,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-28 08:04:44,Very good,"Very quick, efficient and kind",Brompton-Health-PCN,The-Chelsea-Practice
2026-04-28 08:48:40,Very good,Helpful ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-04-28 11:10:59,Neither good nor poor,I keep having difficulty getting gp to direct district nurses thus delaying treatment. Although I have been part of your client body over at least 3 locations I do not have any solid relationships with it. ,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-04-28 11:32:06,Very good,The GP listened to my issues. She examined me thoroughly and recommended tge right medication. Shr also made a referral for other therapies that is good for me. ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-04-28 12:24:21,Very good,Because when ever visiting your place I feel happy that all your stuff working together in good stander and v helpful.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-04-28 13:32:54,Very good,"I’m very grateful for the care I’m still receiving from the GP team. As a patient with a complex condition and multiple needs, I feel truly listened to and well supported. The staff show great attention and professionalism, and their coordinated approach is helping to achieve clear, positive progress in my health. Thank you to everyone involved.",Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-04-28 13:43:23,Very good,Very pleasant and efficient staff. ,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-28 14:40:29,Very good,Polite and efficient reception staff.,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-04-28 15:07:39,Very good,I’m happy ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-04-28 17:31:48,Very good,"The staff Doctors are doing great Job. And Miss Gigi. Very helpful. Thank you 
",Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-04-28 18:15:51,Very good,The appointment was easy to make and the phlebotomist doing my blood test was professional and excellent ,Brompton-Health-PCN,Stanhope-Mews-Surgery
2026-04-29 13:08:45,Very good,Excellent  service overall. ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-04-29 13:31:42,Poor,"Had to wait 30 mins for my appointment, after the appointment I had to wait another 20min to get a form printed ",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 13:32:08,Very good,The doctor listened to my concerns and addressed them,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 13:52:23,Very good,The GP paid a home visit to my elderly mother. He was on time and was understanding of her needs ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 13:56:41,Very good,Lovely reception and doctor ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 14:29:55,Very good,"Our doctor and nurses are very good very helpful as are the staff 
A pleasure to be on their list as a patient",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 15:46:28,Very poor,I try to have an gp appointment more than a month,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 16:00:58,Good,Appointment was late by 15’ ,Brompton-Health-PCN,Earls-Court-Medical-Centre
2026-04-29 16:24:31,Very good,Helpful and efficient reception staff and GP. ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 16:55:58,Very good,Both the doctors and the nurse are kind caring and considerate. They are knowledgeable and reassuring.,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 17:29:52,Good,Everyone was caring,Brompton-Health-PCN,The-Good-Practice
2026-04-29 17:34:48,Very good,I can see your very good service,Brompton-Health-PCN,The-Good-Practice
2026-04-29 17:34:59,Very good,Because it was very good: welcoming and empathetic for,Brompton-Health-PCN,The-Good-Practice
2026-04-29 18:58:20,Very good,"I requested blood tests because unfortunately two crucial tests had not been included in a recent blood test requested by the rheumatology clinic at C&W hospital.  Immediately agreed.  I asked if I could have 5% Fenbid gel instead of 10% Fenbid gel to help with neck/shoulder pain.  I have been waiting 29 weeks for nerve root injections (despite the referral coming from a Consultant Professor of Neurosurgery!) Immediately agreed.  There was a discussion about how to make a formal complaint to NHS West and North London.  On 05/12/25 an outstanding, fully qualified, experienced GP took my clinical history, examined me and requested an ultrasound at C&W hospital. A clinician who has never met me, never taken my clinical history nor examined me cancelled the ultrasound because “it did not conform to the guidelines”.  NHS W&NL took 9 weeks to inform the Good Practice.  What has been achieved?  Did my pain go away?  No. The GP/Patient relationship could have been seriously undermined.  I am most fortunate that I am a patient of the Good Practice.  In December I had 4 appointments in 12 days.  The GP responsible was absolutely determined to help me and I am pleased to say that I am making good progress.  However, I am aware that my experience probably wouldn’t be the experience of other patients at other practices.  A patient goes to their GP.  The GP refers them for an ultrasound.  The patient (patiently) waits for an appointment.  After 9 weeks the GP finds out that the referral has been cancelled.  The patient has to go back to their GP to start the process all over again.  The next time their GP says they are going to refer them to a clinic or for imaging does the patient believe the GP will be successful?  Trust the GP?  Probably not. I wish to make a complaint to NHS W&NL to make them aware that rejections like this are undermining the GP/patient relationship and that the NWL guidelines need to be revised.  I am aware that NHS resources are limited/very stretched and inappropriate/unjustified referrals would clog up the system, but GP’s and their clinical judgement should not be undermined.  GP’s are being given an ever increasing workload and should be supported.  The GP was most supportive of me making this complaint to NHS W&NL.
",Brompton-Health-PCN,The-Good-Practice
2026-04-29 19:02:34,Very good,"Hi 👋 there when I got over or telephone call for a doctor‘s appointment, the reception is always helpful and always polite ",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 19:37:10,Very good,I needed to reschedule. It was easily done over phone. ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 20:32:46,Very good,"Because he was very good to me, he did what he can do...",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-29 20:56:48,Good,"The staff were professional and the service was efficient.""""I received clear advice and felt listened to during my appointment.""""The booking process was straightforward and the wait time was reasonable.""Focused on the Doctor (Clinical care)""The GP took the time to explain everything clearly.""""I felt that my concerns were taken seriously and handled well.""""The doctor was very thorough and made me feel at ease.""Focused on the Environment (Staff & Access)""The reception team were helpful and polite.""""The surgery was clean, organized, and easy to access.""""I was able to get an appointment within a sensible timeframe.""",Brompton-Health-PCN,The-Good-Practice
2026-04-29 22:37:45,Neither good nor poor,Difficult to schedule appointments given also working. Telephone answered fairly quickly but online appointments little choice ,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-30 08:32:36,Very good,Friendly and efficient,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-30 12:34:19,Very good,"Because The Abingdonhealth centre on Earls Court Rd .is one of the best in London . I have been a patient of Dr. Raby for over 20 years . We are so lucky to have Dr Raby looking after my family 
 He is so kind  gentle  understanding and very professional.  Also there is hardly ever long waiting times to be seen . Everyone at the centre is helpful and charming .",Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-04-30 13:37:12,Very good,Excellent work ,Brompton-Health-PCN,The-Chelsea-Practice
2026-04-30 14:34:13,Very good,A friend in need is a friend indeed ,Brompton-Health-PCN,Kensington-Park-Medical-Centre
2026-04-30 16:48:12,Very good,Had an issue making an appointment and the receptionist was very helpful.  My appointment with Dr Bilal was very good as usual.,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-05-01 04:44:41,Very good,Just a blood test but friendly fat and efficient.,Brompton-Health-PCN,The-Abingdon-Medical-Practice
2026-05-01 07:22:02,Good,I only spoke to reception and was given an appointment. The lady was polite and helpful although did not really understand one or my querries.,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
2026-05-01 07:40:06,Don't know,No interaction with surgery in months,Brompton-Health-PCN,Health-Partners-at-Violet-Melchett
